,date,state,state_name,emergency_date,lat,long,confirmed,cured,deceased
2373,2020-02-08,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2374,2020-02-09,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2375,2020-02-10,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2376,2020-02-11,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2377,2020-02-12,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2378,2020-02-13,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2379,2020-02-14,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2380,2020-02-15,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2381,2020-02-16,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2382,2020-02-17,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2383,2020-02-18,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2384,2020-02-19,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2385,2020-02-20,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2386,2020-02-21,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2387,2020-02-22,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2388,2020-02-23,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2389,2020-02-24,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2390,2020-02-25,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2391,2020-02-26,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2392,2020-02-27,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2393,2020-02-28,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2394,2020-02-29,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2395,2020-03-01,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2396,2020-03-02,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2397,2020-03-03,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2398,2020-03-04,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2399,2020-03-05,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2400,2020-03-06,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2401,2020-03-07,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2402,2020-03-08,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2403,2020-03-09,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,0.0,0.0,0.0
2404,2020-03-10,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,12.0,0.0,0.0
2405,2020-03-11,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,16.0,0.0,0.0
2406,2020-03-12,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,22.0,0.0,0.0
2407,2020-03-13,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,41.0,0.0,0.0
2408,2020-03-14,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,47.0,0.0,0.0
2409,2020-03-15,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,66.0,0.0,0.0
2410,2020-03-16,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,77.0,0.0,0.0
2411,2020-03-17,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,112.0,0.0,0.0
2412,2020-03-18,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,152.0,0.0,0.0
2413,2020-03-19,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,206.0,0.0,1.0
2414,2020-03-20,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,303.0,0.0,1.0
2415,2020-03-21,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,396.0,0.0,2.0
2416,2020-03-22,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,509.0,0.0,3.0
2417,2020-03-23,PA,Pennsylvania,2020-03-06,40.5908,-77.2098,509.0,0.0,3.0
2418,2020-01-22,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2419,2020-01-23,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2420,2020-01-24,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2421,2020-01-25,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2422,2020-01-26,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2423,2020-01-27,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2424,2020-01-28,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2425,2020-01-29,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2426,2020-01-30,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2427,2020-01-31,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2428,2020-02-01,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2429,2020-02-02,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2430,2020-02-03,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2431,2020-02-04,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2432,2020-02-05,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2433,2020-02-06,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2434,2020-02-07,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2435,2020-02-08,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2436,2020-02-09,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2437,2020-02-10,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2438,2020-02-11,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2439,2020-02-12,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2440,2020-02-13,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2441,2020-02-14,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2442,2020-02-15,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2443,2020-02-16,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2444,2020-02-17,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2445,2020-02-18,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2446,2020-02-19,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2447,2020-02-20,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2448,2020-02-21,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2449,2020-02-22,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2450,2020-02-23,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2451,2020-02-24,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2452,2020-02-25,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2453,2020-02-26,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2454,2020-02-27,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2455,2020-02-28,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2456,2020-02-29,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2457,2020-03-01,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2458,2020-03-02,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2459,2020-03-03,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2460,2020-03-04,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2461,2020-03-05,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2462,2020-03-06,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2463,2020-03-07,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2464,2020-03-08,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2465,2020-03-09,RI,Rhode Island,2020-03-13,41.6809,-71.5118,0.0,0.0,0.0
2466,2020-03-10,RI,Rhode Island,2020-03-13,41.6809,-71.5118,3.0,0.0,0.0
2467,2020-03-11,RI,Rhode Island,2020-03-13,41.6809,-71.5118,5.0,0.0,0.0
2468,2020-03-12,RI,Rhode Island,2020-03-13,41.6809,-71.5118,5.0,0.0,0.0
2469,2020-03-13,RI,Rhode Island,2020-03-13,41.6809,-71.5118,14.0,0.0,0.0
2470,2020-03-14,RI,Rhode Island,2020-03-13,41.6809,-71.5118,20.0,0.0,0.0
2471,2020-03-15,RI,Rhode Island,2020-03-13,41.6809,-71.5118,20.0,0.0,0.0
2472,2020-03-16,RI,Rhode Island,2020-03-13,41.6809,-71.5118,21.0,0.0,0.0
2473,2020-03-17,RI,Rhode Island,2020-03-13,41.6809,-71.5118,23.0,0.0,0.0
2474,2020-03-18,RI,Rhode Island,2020-03-13,41.6809,-71.5118,33.0,0.0,0.0
2475,2020-03-19,RI,Rhode Island,2020-03-13,41.6809,-71.5118,44.0,0.0,0.0
2476,2020-03-20,RI,Rhode Island,2020-03-13,41.6809,-71.5118,54.0,0.0,0.0
2477,2020-03-21,RI,Rhode Island,2020-03-13,41.6809,-71.5118,66.0,0.0,0.0
2478,2020-03-22,RI,Rhode Island,2020-03-13,41.6809,-71.5118,83.0,0.0,0.0
2479,2020-03-23,RI,Rhode Island,2020-03-13,41.6809,-71.5118,83.0,0.0,0.0
2480,2020-01-22,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2481,2020-01-23,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2482,2020-01-24,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2483,2020-01-25,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2484,2020-01-26,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2485,2020-01-27,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2486,2020-01-28,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2487,2020-01-29,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2488,2020-01-30,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2489,2020-01-31,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2490,2020-02-01,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2491,2020-02-02,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2492,2020-02-03,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2493,2020-02-04,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2494,2020-02-05,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2495,2020-02-06,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2496,2020-02-07,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2497,2020-02-08,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2498,2020-02-09,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2499,2020-02-10,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2500,2020-02-11,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2501,2020-02-12,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2502,2020-02-13,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2503,2020-02-14,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2504,2020-02-15,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2505,2020-02-16,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2506,2020-02-17,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2507,2020-02-18,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2508,2020-02-19,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2509,2020-02-20,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2510,2020-02-21,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2511,2020-02-22,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2512,2020-02-23,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2513,2020-02-24,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2514,2020-02-25,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2515,2020-02-26,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2516,2020-02-27,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2517,2020-02-28,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2518,2020-02-29,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2519,2020-03-01,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2520,2020-03-02,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2521,2020-03-03,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2522,2020-03-04,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2523,2020-03-05,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2524,2020-03-06,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2525,2020-03-07,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2526,2020-03-08,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2527,2020-03-09,SC,South Carolina,2020-03-13,33.8569,-80.945,0.0,0.0,0.0
2528,2020-03-10,SC,South Carolina,2020-03-13,33.8569,-80.945,7.0,0.0,0.0
2529,2020-03-11,SC,South Carolina,2020-03-13,33.8569,-80.945,10.0,0.0,0.0
2530,2020-03-12,SC,South Carolina,2020-03-13,33.8569,-80.945,12.0,0.0,0.0
2531,2020-03-13,SC,South Carolina,2020-03-13,33.8569,-80.945,13.0,0.0,0.0
2532,2020-03-14,SC,South Carolina,2020-03-13,33.8569,-80.945,19.0,0.0,0.0
2533,2020-03-15,SC,South Carolina,2020-03-13,33.8569,-80.945,28.0,0.0,0.0
2534,2020-03-16,SC,South Carolina,2020-03-13,33.8569,-80.945,33.0,0.0,1.0
2535,2020-03-17,SC,South Carolina,2020-03-13,33.8569,-80.945,47.0,0.0,1.0
2536,2020-03-18,SC,South Carolina,2020-03-13,33.8569,-80.945,47.0,0.0,1.0
2537,2020-03-19,SC,South Carolina,2020-03-13,33.8569,-80.945,81.0,0.0,1.0
2538,2020-03-20,SC,South Carolina,2020-03-13,33.8569,-80.945,126.0,0.0,1.0
2539,2020-03-21,SC,South Carolina,2020-03-13,33.8569,-80.945,171.0,0.0,3.0
2540,2020-03-22,SC,South Carolina,2020-03-13,33.8569,-80.945,196.0,0.0,3.0
2541,2020-03-23,SC,South Carolina,2020-03-13,33.8569,-80.945,196.0,0.0,3.0
2542,2020-01-22,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2543,2020-01-23,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2544,2020-01-24,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2545,2020-01-25,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2546,2020-01-26,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2547,2020-01-27,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2548,2020-01-28,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2549,2020-01-29,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2550,2020-01-30,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2551,2020-01-31,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2552,2020-02-01,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2553,2020-02-02,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2554,2020-02-03,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2555,2020-02-04,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2556,2020-02-05,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2557,2020-02-06,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2558,2020-02-07,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2559,2020-02-08,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2560,2020-02-09,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2561,2020-02-10,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2562,2020-02-11,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2563,2020-02-12,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2564,2020-02-13,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2565,2020-02-14,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2566,2020-02-15,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2567,2020-02-16,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2568,2020-02-17,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2569,2020-02-18,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2570,2020-02-19,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2571,2020-02-20,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2572,2020-02-21,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2573,2020-02-22,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2574,2020-02-23,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2575,2020-02-24,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2576,2020-02-25,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2577,2020-02-26,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2578,2020-02-27,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2579,2020-02-28,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2580,2020-02-29,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2581,2020-03-01,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2582,2020-03-02,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2583,2020-03-03,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2584,2020-03-04,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2585,2020-03-05,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2586,2020-03-06,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2587,2020-03-07,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2588,2020-03-08,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2589,2020-03-09,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2590,2020-03-10,SD,South Dakota,2020-03-13,44.2998,-99.4388,0.0,0.0,0.0
2591,2020-03-11,SD,South Dakota,2020-03-13,44.2998,-99.4388,8.0,0.0,1.0
2592,2020-03-12,SD,South Dakota,2020-03-13,44.2998,-99.4388,8.0,0.0,1.0
2593,2020-03-13,SD,South Dakota,2020-03-13,44.2998,-99.4388,8.0,0.0,1.0
2594,2020-03-14,SD,South Dakota,2020-03-13,44.2998,-99.4388,9.0,0.0,1.0
2595,2020-03-15,SD,South Dakota,2020-03-13,44.2998,-99.4388,9.0,0.0,1.0
2596,2020-03-16,SD,South Dakota,2020-03-13,44.2998,-99.4388,10.0,0.0,1.0
2597,2020-03-17,SD,South Dakota,2020-03-13,44.2998,-99.4388,11.0,0.0,1.0
2598,2020-03-18,SD,South Dakota,2020-03-13,44.2998,-99.4388,11.0,0.0,1.0
2599,2020-03-19,SD,South Dakota,2020-03-13,44.2998,-99.4388,11.0,0.0,1.0
2600,2020-03-20,SD,South Dakota,2020-03-13,44.2998,-99.4388,14.0,0.0,1.0
2601,2020-03-21,SD,South Dakota,2020-03-13,44.2998,-99.4388,14.0,0.0,1.0
2602,2020-03-22,SD,South Dakota,2020-03-13,44.2998,-99.4388,21.0,0.0,1.0
2603,2020-03-23,SD,South Dakota,2020-03-13,44.2998,-99.4388,21.0,0.0,1.0
2604,2020-01-22,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2605,2020-01-23,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2606,2020-01-24,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2607,2020-01-25,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2608,2020-01-26,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2609,2020-01-27,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2610,2020-01-28,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2611,2020-01-29,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2612,2020-01-30,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2613,2020-01-31,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2614,2020-02-01,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2615,2020-02-02,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2616,2020-02-03,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2617,2020-02-04,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2618,2020-02-05,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2619,2020-02-06,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2620,2020-02-07,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2621,2020-02-08,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2622,2020-02-09,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2623,2020-02-10,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2624,2020-02-11,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2625,2020-02-12,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2626,2020-02-13,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2627,2020-02-14,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2628,2020-02-15,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2629,2020-02-16,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2630,2020-02-17,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2631,2020-02-18,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2632,2020-02-19,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2633,2020-02-20,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2634,2020-02-21,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2635,2020-02-22,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2636,2020-02-23,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2637,2020-02-24,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2638,2020-02-25,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2639,2020-02-26,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2640,2020-02-27,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2641,2020-02-28,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2642,2020-02-29,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2643,2020-03-01,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2644,2020-03-02,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2645,2020-03-03,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2646,2020-03-04,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2647,2020-03-05,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2648,2020-03-06,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2649,2020-03-07,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2650,2020-03-08,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2651,2020-03-09,TN,Tennessee,2020-03-12,35.7478,-86.6923,0.0,0.0,0.0
2652,2020-03-10,TN,Tennessee,2020-03-12,35.7478,-86.6923,7.0,0.0,0.0
2653,2020-03-11,TN,Tennessee,2020-03-12,35.7478,-86.6923,9.0,0.0,0.0
2654,2020-03-12,TN,Tennessee,2020-03-12,35.7478,-86.6923,18.0,0.0,0.0
2655,2020-03-13,TN,Tennessee,2020-03-12,35.7478,-86.6923,26.0,0.0,0.0
