,value,trip_class,show_to_aff,return_date,origin,number_of_changes,gate,found_at,duration,distance,destination,depart_date,actual,snapshot_on
799,43.36,0,True,2020-04-05,FOR,0,Mytrip.com,2020-02-26T19:58:40.174409,130,495,THE,2020-04-03,True,2020-02-29
800,43.36,0,True,2020-04-01,BRU,0,Ryanair,2020-02-27T11:18:47.819875,205,875,PSA,2020-03-29,True,2020-02-29
801,43.36,0,True,2020-04-25,TLV,0,Kiwi.com,2020-02-29T23:44:28.974558,350,1790,SBZ,2020-04-21,True,2020-02-29
802,43.36,0,True,2020-03-28,GDN,0,Wizz Air,2020-02-27T14:51:39.520649,210,933,EIN,2020-03-26,True,2020-02-29
803,43.36,0,True,2020-05-17,BLQ,0,Ryanair,2020-02-27T18:51:51.258579,195,771,CGN,2020-05-14,True,2020-02-29
804,43.36,0,True,2020-05-14,BRU,0,Ryanair,2020-02-27T15:37:06.134793,175,697,PRG,2020-05-12,True,2020-02-29
805,43.38,0,True,2020-03-30,ROM,0,Ryanair,2020-02-27T20:01:04.257179,225,994,FRA,2020-03-20,True,2020-02-29
806,43.38,0,True,2020-08-19,LWO,0,Ryanair,2020-02-27T21:08:18.116745,130,434,BUD,2020-08-16,True,2020-02-29
807,43.38,0,True,2020-03-12,FRA,0,Ryanair,2020-02-27T00:53:14.139462,250,1146,NAP,2020-03-08,True,2020-02-29
808,43.38,0,True,2020-06-21,DUB,0,Ryanair,2020-02-27T22:35:43.273212,130,334,NQT,2020-06-20,True,2020-02-29
809,43.38,0,True,2020-03-19,BOD,0,Ryanair,2020-02-27T20:16:56.118156,215,788,LON,2020-03-14,True,2020-02-29
810,43.38,0,True,2020-06-06,IEV,0,Ryanair,2020-02-27T06:10:16.103429,215,939,BZG,2020-05-30,True,2020-02-29
811,43.38,0,True,2020-05-12,MIL,0,Ryanair,2020-02-27T15:23:37.697419,205,838,BER,2020-04-06,True,2020-02-29
812,43.38,0,True,2020-06-17,HRK,0,Ryanair,2020-02-27T21:33:43.264998,220,912,VNO,2020-06-10,True,2020-02-29
