,value,trip_class,show_to_aff,return_date,origin,number_of_changes,gate,found_at,duration,distance,destination,depart_date,actual,snapshot_on
398,29.62,0,True,2020-03-09,AYT,0,OneTwoTrip,2020-02-17T12:06:58.451342,135,357,IZM,2020-03-07,True,2020-02-18
399,29.63,0,True,2020-04-04,INI,0,Ryanair,2020-02-18T09:40:50.652826,215,996,MIL,2020-03-31,True,2020-02-18
400,29.7,0,True,2020-03-04,GDN,0,Ryanair,2020-02-14T12:37:06.440221,140,487,KRK,2020-02-26,True,2020-02-18
401,29.77,0,True,2020-03-19,SDK,0,Trip.com,2020-02-17T05:04:27.802503,100,222,BKI,2020-03-17,True,2020-02-18
402,29.81,0,True,2020-03-15,IQQ,0,FlightNetwork,2020-02-14T16:22:32.960784,276,1429,SCL,2020-03-14,True,2020-02-18
403,29.84,0,True,2020-04-24,TRN,0,Ryanair,2020-02-18T00:51:54.812494,230,920,LON,2020-03-30,True,2020-02-18
404,29.9,0,True,2020-03-22,DTM,0,Ryanair,2020-02-17T20:55:38.534784,325,1685,OPO,2020-03-18,True,2020-02-18
405,29.9,0,True,2020-03-18,BUH,0,Ryanair,2020-02-17T18:52:04.353482,345,1743,BRU,2020-03-14,True,2020-02-18
406,29.9,0,True,2020-03-25,LIS,0,Ryanair,2020-02-17T22:23:40.632573,340,1629,LON,2020-03-20,True,2020-02-18
407,29.9,0,True,2020-04-02,NAP,0,Ryanair,2020-02-17T20:32:46.472887,195,828,BUD,2020-03-26,True,2020-02-18
408,30.01,0,True,2020-03-14,GDN,0,Kiwi.com,2020-02-18T09:17:46.446650,240,1154,AES,2020-03-12,True,2020-02-18
409,30.04,0,True,2020-02-29,GDN,0,Kiwi.com,2020-02-18T09:53:19.278665,180,708,VIE,2020-02-25,True,2020-02-18
410,30.07,0,True,2020-03-05,EDI,0,Kiwi.com,2020-02-16T21:45:37.728579,295,1391,GDN,2020-02-25,True,2020-02-18
411,30.07,0,True,2020-03-20,VIE,1,Kiwi.com,2020-02-17T08:23:39.774152,810,548,WAW,2020-03-18,True,2020-02-18
412,30.11,0,True,2020-03-03,CJU,0,Trip.com,2020-02-15T20:55:24.795560,120,292,PUS,2020-03-03,True,2020-02-18
413,30.11,0,True,2020-03-08,MYY,0,Trip.com,2020-02-18T10:02:16.206648,130,513,KCH,2020-03-04,True,2020-02-18
414,30.2,0,True,2020-04-07,DTM,0,City.Travel,2020-02-15T16:51:20.544929,200,744,VIE,2020-04-04,True,2020-02-18
415,30.33,0,True,2020-08-25,RIO,1,Mytrip.com,2020-02-15T22:12:56.585127,310,337,SAO,2020-08-21,True,2020-02-18
416,30.34,0,True,2020-08-14,SAO,1,Mytrip.com,2020-02-15T10:16:31.665108,580,359,CWB,2020-08-10,True,2020-02-18
417,30.36,0,True,2020-04-23,LOP,0,Trip.com,2020-02-18T09:29:17.887314,90,122,DPS,2020-04-20,True,2020-02-18
418,30.38,0,True,2020-07-06,BOM,0,Sastiticket,2020-02-18T09:54:51.501548,155,425,GOI,2020-07-02,True,2020-02-18
419,30.39,0,True,2020-04-01,HAJ,0,eDreams,2020-02-15T11:39:29.981679,305,1531,PMI,2020-03-09,True,2020-02-18
420,30.39,0,True,2020-04-06,DUS,0,eDreams,2020-02-16T10:34:55.494750,280,1341,PMI,2020-03-29,True,2020-02-18
421,30.45,0,True,2020-03-11,DTM,0,Wizz Air,2020-02-16T16:34:02.222297,250,1186,TSR,2020-03-06,True,2020-02-18
422,30.45,0,True,2020-03-06,DEB,0,Kiwi.com,2020-02-16T08:05:52.548867,295,1430,MLA,2020-02-28,True,2020-02-18
423,30.45,0,True,2020-03-18,MAD,0,Ryanair,2020-02-14T17:14:47.545638,175,546,PMI,2020-03-17,True,2020-02-18
